表訂時間,往來地點中文,航空公司,航班狀態,實際時間
2025/5/11 6:55,新加坡,中華航空,已到Arrived,2025/5/11 6:50
2025/5/11 7:25,曼谷,中華航空,已到Arrived,2025/5/11 7:34
2025/5/11 7:30,曼谷,泰越捷,已到Arrived,2025/5/11 6:24
2025/5/11 7:55,伊斯坦堡,土耳其航空,已到Arrived,2025/5/11 8:19
2025/5/11 7:55,曼谷/廊曼,泰國獅子航空,已到Arrived,2025/5/11 8:09
2025/5/11 8:00,羽田,臺灣虎航,已到Arrived,2025/5/11 8:14
2025/5/11 8:05,馬尼拉,長榮航空,已到Arrived,2025/5/11 8:10
2025/5/11 8:35,羽田,樂桃航空,已到Arrived,2025/5/11 8:36
2025/5/11 8:45,馬尼拉,菲律賓航空,已到Arrived,2025/5/11 10:32
2025/5/11 8:45,琉球(沖繩),樂桃航空,已到Arrived,2025/5/11 9:17
2025/5/11 8:55,澳門,澳門航空,已到Arrived,2025/5/11 8:27
2025/5/11 9:15,亞庇,亞洲航空,已到Arrived,2025/5/11 8:59
2025/5/11 9:15,馬尼拉,宿霧太平洋航空,已到Arrived,2025/5/11 8:57
2025/5/11 9:25,仁川,真航空,已到Arrived,2025/5/11 9:37
2025/5/11 9:30,仁川,易斯達航空,已到Arrived,2025/5/11 9:30
2025/5/11 9:45,上海/浦東,中國國際航空,已到Arrived,2025/5/11 9:26
2025/5/11 9:50,香港,大灣區航空,已到Arrived,2025/5/11 9:22
2025/5/11 9:55,大阪/關西,樂桃航空,已到Arrived,2025/5/11 9:46
2025/5/11 10:00,香港,中華航空,已到Arrived,2025/5/11 9:33
2025/5/11 10:00,馬尼拉,菲律賓亞洲航空,已到Arrived,2025/5/11 9:43
2025/5/11 10:05,香港,國泰航空,已到Arrived,2025/5/11 9:49
2025/5/11 10:10,廈門,廈門航空,已到Arrived,2025/5/11 9:53
2025/5/11 10:15,上海/浦東,春秋航空,已到Arrived,2025/5/11 10:18
2025/5/11 10:20,寧波,中國東方航空,已到Arrived,2025/5/11 10:04
2025/5/11 10:25,福州,廈門航空,已到Arrived,2025/5/11 10:15
2025/5/11 10:30,釜山,大韓航空,已到Arrived,2025/5/11 10:29
2025/5/11 10:35,香港,國泰航空,已到Arrived,2025/5/11 10:11
2025/5/11 10:40,琉球(沖繩),臺灣虎航,已到Arrived,2025/5/11 10:55
2025/5/11 10:50,鄭州,中國南方航空,已到Arrived,2025/5/11 10:48
2025/5/11 10:50,仁川,濟州航空,已到Arrived,2025/5/11 11:00
2025/5/11 10:55,琉球(沖繩),長榮航空,已到Arrived,2025/5/11 10:34
2025/5/11 11:00,香港,國泰航空,已到Arrived,2025/5/11 10:41
2025/5/11 11:00,上海/浦東,吉祥航空,已到Arrived,2025/5/11 10:56
2025/5/11 11:10,曼谷/廊曼,泰國獅子航空,已到Arrived,2025/5/11 11:03
2025/5/11 11:15,深圳,中國南方航空,已到Arrived,2025/5/11 10:25
2025/5/11 11:15,香港,香港航空,已到Arrived,2025/5/11 10:56
2025/5/11 11:20,杭州,中國國際航空,已到Arrived,2025/5/11 11:07
2025/5/11 11:25,北京,海南航空,已到Arrived,2025/5/11 10:45
2025/5/11 11:30,東京,日本航空,已到Arrived,2025/5/11 11:41
2025/5/11 11:35,濟州,臺灣虎航,已到Arrived,2025/5/11 12:06
2025/5/11 11:40,北京,中國國際航空,已到Arrived,2025/5/11 11:21
2025/5/11 11:45,釜山,中華航空,已到Arrived,2025/5/11 12:15
2025/5/11 11:45,深圳,深圳航空,已到Arrived,2025/5/11 11:33
2025/5/11 11:45,新加坡,酷航,已到Arrived,2025/5/11 11:26
2025/5/11 11:50,香港,國泰航空,已到Arrived,2025/5/11 11:30
2025/5/11 11:50,仁川,韓亞航空,已到Arrived,2025/5/11 12:31
2025/5/11 11:55,香港,長榮航空,已到Arrived,2025/5/11 12:27
2025/5/11 11:55,福岡,臺灣虎航,已到Arrived,2025/5/11 11:55
2025/5/11 12:00,名古屋,中華航空,已到Arrived,2025/5/11 12:20
2025/5/11 12:05,香港,中華航空,已到Arrived,2025/5/11 12:15
2025/5/11 12:05,克拉克,星宇航空,已到Arrived,2025/5/11 12:05
2025/5/11 12:05,清州,可依航空,已到Arrived,2025/5/11 12:13
2025/5/11 12:10,仁川,大韓航空,已到Arrived,2025/5/11 12:33
2025/5/11 12:10,香港,國泰航空,已到Arrived,2025/5/11 11:59
2025/5/11 12:10,汶萊,汶萊皇家航空,已到Arrived,2025/5/11 11:54
2025/5/11 12:10,東京,捷星日本航空,已到Arrived,2025/5/11 12:31
2025/5/11 12:15,曼谷/廊曼,泰國亞洲航空,已到Arrived,2025/5/11 12:02
2025/5/11 12:20,吉隆坡,馬來西亞峇迪航空,已到Arrived,2025/5/11 12:28
2025/5/11 12:25,琉球(沖繩),中華航空,已到Arrived,2025/5/11 12:45
2025/5/11 12:30,福岡,中華航空,已到Arrived,2025/5/11 12:53
2025/5/11 12:35,釜山,釜山航空,已到Arrived,2025/5/11 12:35
2025/5/11 12:45,名古屋,日本航空,已到Arrived,2025/5/11 13:08
2025/5/11 12:45,香港,香港快運航空,已到Arrived,2025/5/11 12:37
2025/5/11 12:45,神戶,星宇航空,已到Arrived,2025/5/11 13:10
2025/5/11 12:50,馬尼拉,中華航空,已到Arrived,2025/5/11 12:56
2025/5/11 12:50,釜山,濟州航空,已到Arrived,2025/5/11 12:50
2025/5/11 12:50,澳門,星宇航空,已到Arrived,2025/5/11 13:56
2025/5/11 12:55,香港,中華航空,已到Arrived,2025/5/11 13:19
2025/5/11 13:00,香港,長榮航空,已到Arrived,2025/5/11 13:19
2025/5/11 13:00,富國島,越捷航空,已到Arrived,2025/5/11 12:46
2025/5/11 13:05,曼谷,泰國國際航空,已到Arrived,2025/5/11 13:07
2025/5/11 13:05,大阪/關西,長榮航空,已到Arrived,2025/5/11 13:30
2025/5/11 13:05,佐賀,臺灣虎航,已到Arrived,2025/5/11 13:25
2025/5/11 13:10,廣島,中華航空,已到Arrived,2025/5/11 13:32
2025/5/11 13:10,新加坡,新加坡航空,已到Arrived,2025/5/11 12:47
2025/5/11 13:10,大阪/關西,臺灣虎航,已到Arrived,2025/5/11 13:55
2025/5/11 13:15,松山,長榮航空,已到Arrived,2025/5/11 13:27
2025/5/11 13:20,香港,星宇航空,已到Arrived,2025/5/11 13:07
2025/5/11 13:20,熊本,星宇航空,已到Arrived,2025/5/11 13:46
2025/5/11 13:25,釜山,中華航空,已到Arrived,2025/5/11 13:40
2025/5/11 13:25,濟州,德威航空,已到Arrived,2025/5/11 13:20
2025/5/11 13:30,廈門,華信,已到Arrived,2025/5/11 14:03
2025/5/11 13:30,廣州,中國南方航空,已到Arrived,2025/5/11 15:03
2025/5/11 13:30,曼谷,泰越捷,已到Arrived,2025/5/11 13:22
2025/5/11 13:35,仁川,長榮航空,已到Arrived,2025/5/11 13:54
2025/5/11 13:35,琉球(沖繩),樂桃航空,已到Arrived,2025/5/11 15:16
2025/5/11 13:40,澳門,澳門航空,已到Arrived,2025/5/11 13:42
2025/5/11 13:45,福岡,長榮航空,已到Arrived,2025/5/11 14:21
2025/5/11 13:55,小松,長榮航空,已到Arrived,2025/5/11 14:11
2025/5/11 14:00,克拉克,長榮航空,已到Arrived,2025/5/11 14:14
2025/5/11 14:05,上海/浦東,中華航空,已到Arrived,2025/5/11 14:43
2025/5/11 14:10,仁川,中華航空,已到Arrived,2025/5/11 14:19
2025/5/11 14:10,吉隆坡,馬來西亞國際航空,已到Arrived,2025/5/11 14:27
2025/5/11 14:25,上海/浦東,中國東方航空,已到Arrived,2025/5/11 14:24
2025/5/11 14:25,吉隆坡,全亞洲航空,已到Arrived,2025/5/11 14:09
2025/5/11 14:25,香港,香港快運航空,已到Arrived,2025/5/11 14:03
2025/5/11 14:25,大阪/關西,泰越捷,已到Arrived,2025/5/11 14:51
2025/5/11 14:30,名古屋,中華航空,已到Arrived,2025/5/11 15:06
2025/5/11 14:40,東京,臺灣虎航,已到Arrived,2025/5/11 14:38
2025/5/11 14:45,香港,香港航空,已到Arrived,2025/5/11 14:46
2025/5/11 14:55,宿霧,中華航空,已到Arrived,2025/5/11 15:19
2025/5/11 14:55,馬尼拉,長榮航空,已到Arrived,2025/5/11 15:46
2025/5/11 15:00,阿姆斯特丹,荷蘭皇家航空,已到Arrived,2025/5/11 14:53
2025/5/11 15:00,澳門,長榮航空,已到Arrived,2025/5/11 15:17
2025/5/11 15:00,河內,星宇航空,已到Arrived,2025/5/11 15:07
2025/5/11 15:05,大阪/關西,長榮航空,已到Arrived,2025/5/11 15:42
2025/5/11 15:05,上海/浦東,長榮航空,已到Arrived,2025/5/11 15:54
2025/5/11 15:10,大阪/關西,中華航空,已到Arrived,2025/5/11 15:27
2025/5/11 15:10,香港,國泰航空,已到Arrived,2025/5/11 14:45
2025/5/11 15:10,宿霧,長榮航空,已到Arrived,2025/5/11 14:48
2025/5/11 15:15,河內,中華航空,已到Arrived,2025/5/11 15:29
2025/5/11 15:20,胡志明市,中華航空,已到Arrived,2025/5/11 15:17
2025/5/11 15:20,廣州,長榮航空,已到Arrived,2025/5/11 15:21
2025/5/11 15:20,香港,長榮航空,已到Arrived,2025/5/11 15:11
2025/5/11 15:20,大阪/關西,星宇航空,已到Arrived,2025/5/11 16:08
2025/5/11 15:30,金邊,中華航空,已到Arrived,2025/5/11 15:24
2025/5/11 15:30,香港,國泰航空,已到Arrived,2025/5/11 15:01
2025/5/11 15:30,東京,酷航,已到Arrived,2025/5/11 15:40
2025/5/11 15:30,札幌,臺灣虎航,已到Arrived,2025/5/11 15:09
2025/5/11 15:40,曼谷,中華航空,已到Arrived,2025/5/11 15:39
2025/5/11 15:45,青島,山東航空,已到Arrived,2025/5/11 15:56
2025/5/11 15:45,福岡,星宇航空,已到Arrived,2025/5/11 15:32
2025/5/11 15:50,仁川,韓亞航空,已到Arrived,2025/5/11 16:28
2025/5/11 15:55,大阪/關西,中華航空,已到Arrived,2025/5/11 16:22
2025/5/11 15:55,香港,中華航空,已到Arrived,2025/5/11 16:54
2025/5/11 15:55,河內,長榮航空,已到Arrived,2025/5/11 16:10
2025/5/11 16:00,清邁,中華航空,已到Arrived,2025/5/11 16:03
2025/5/11 16:00,函館,臺灣虎航,已到Arrived,2025/5/11 16:16
2025/5/11 16:00,胡志明市,星宇航空,已到Arrived,2025/5/11 16:28
2025/5/11 16:05,東京,長榮航空,已到Arrived,2025/5/11 16:14
2025/5/11 16:10,杜拜(DXB),阿聯酋航空,已到Arrived,2025/5/11 16:56
2025/5/11 16:10,釜山,釜山航空,已到Arrived,2025/5/11 16:06
2025/5/11 16:20,札幌,長榮航空,已到Arrived,2025/5/11 16:41
2025/5/11 16:25,上海/浦東,中國國際航空,已到Arrived,2025/5/11 16:58
2025/5/11 16:25,琉球(沖繩),星宇航空,已到Arrived,2025/5/11 16:44
2025/5/11 16:30,深圳,深圳航空,已到Arrived,2025/5/11 16:43
2025/5/11 16:30,秋田,臺灣虎航,已到Arrived,2025/5/11 17:03
2025/5/11 16:35,清邁,長榮航空,已到Arrived,2025/5/11 16:19
2025/5/11 16:35,上海/浦東,中國南方航空,已到Arrived,2025/5/11 16:59
2025/5/11 16:40,新加坡,新加坡航空,已到Arrived,2025/5/11 16:15
2025/5/11 16:45,峴港,長榮航空,已到Arrived,2025/5/11 16:32
2025/5/11 16:45,香港,香港快運航空,已到Arrived,2025/5/11 17:10
2025/5/11 16:45,東京,星宇航空,已到Arrived,2025/5/11 17:10
2025/5/11 16:50,成都/天府,中華航空,已到Arrived,2025/5/11 16:55
2025/5/11 16:50,南京,中國東方航空,已到Arrived,2025/5/11 16:46
2025/5/11 16:50,新加坡,酷航,已到Arrived,2025/5/11 16:45
2025/5/11 16:55,洛杉磯,長榮航空,已到Arrived,2025/5/11 17:34
2025/5/11 16:55,成都/天府,中國國際航空,已到Arrived,2025/5/11 16:50
2025/5/11 17:05,東京,長榮航空,已到Arrived,2025/5/11 17:29
2025/5/11 17:05,北京,中國國際航空,已到Arrived,2025/5/11 17:21
2025/5/11 17:05,大阪/關西,星宇航空,已到Arrived,2025/5/11 17:43
2025/5/11 17:10,舊金山,長榮航空,已到Arrived,2025/5/11 17:15
2025/5/11 17:10,金邊,長榮航空,已到Arrived,2025/5/11 17:13
2025/5/11 17:15,曼谷,長榮航空,已到Arrived,2025/5/11 17:30
2025/5/11 17:15,胡志明市,長榮航空,已到Arrived,2025/5/11 17:26
2025/5/11 17:15,香港,長榮航空,已到Arrived,2025/5/11 17:00
2025/5/11 17:20,東京,中華航空,已到Arrived,2025/5/11 17:46
2025/5/11 17:20,琉球(沖繩),樂桃航空,已到Arrived,2025/5/11 17:27
2025/5/11 17:30,琉球(沖繩),泰國亞洲航空,已到Arrived,2025/5/11 17:48
2025/5/11 17:30,琉球(沖繩),馬來西亞峇迪航空,已到Arrived,2025/5/11 17:34
2025/5/11 17:35,倫敦,中華航空,已到Arrived,2025/5/11 18:17
2025/5/11 17:40,香港,國泰航空,已到Arrived,2025/5/11 17:31
2025/5/11 17:40,吉隆坡,長榮航空,已到Arrived,2025/5/11 17:16
2025/5/11 17:40,上海/浦東,中國東方航空,已到Arrived,2025/5/11 17:40
2025/5/11 17:40,岡山,臺灣虎航,已到Arrived,2025/5/11 17:53
2025/5/11 17:45,新加坡,長榮航空,已到Arrived,2025/5/11 17:55
2025/5/11 17:50,仁川,大韓航空,已到Arrived,2025/5/11 17:52
2025/5/11 17:50,大阪/關西,樂桃航空,已到Arrived,2025/5/11 20:55
2025/5/11 17:55,伊斯坦堡,土耳其航空,已到Arrived,2025/5/11 18:40
2025/5/11 18:00,清邁,泰國亞洲航空,取消Cancelled,
2025/5/11 18:00,胡志明市,越捷航空,已到Arrived,2025/5/11 18:07
2025/5/11 18:00,河內,越捷航空,已到Arrived,2025/5/11 18:29
2025/5/11 18:00,大阪/關西,捷星日本航空,已到Arrived,2025/5/11 18:12
2025/5/11 18:00,曼谷,星宇航空,已到Arrived,2025/5/11 18:26
2025/5/11 18:10,曼谷,中華航空,已到Arrived,2025/5/11 19:23
2025/5/11 18:15,札幌,中華航空,已到Arrived,2025/5/11 18:28
2025/5/11 18:15,大阪/關西,國泰航空,已到Arrived,2025/5/11 18:47
2025/5/11 18:20,重慶,中國國際航空,已到Arrived,2025/5/11 17:45
2025/5/11 18:25,東京,國泰航空,已到Arrived,2025/5/11 18:27
2025/5/11 18:35,新加坡,中華航空,已到Arrived,2025/5/11 18:41
2025/5/11 18:45,舊金山,聯合航空,已到Arrived,2025/5/11 18:31
2025/5/11 18:45,琉球(沖繩),泰越捷,已到Arrived,2025/5/11 18:39
2025/5/11 18:50,名古屋,國泰航空,已到Arrived,2025/5/11 19:52
2025/5/11 18:50,青森,長榮航空,已到Arrived,2025/5/11 18:42
2025/5/11 18:50,新加坡,星宇航空,已到Arrived,2025/5/11 19:20
2025/5/11 18:55,仙台,長榮航空,已到Arrived,2025/5/11 18:55
2025/5/11 18:55,雅加達,星宇航空,已到Arrived,2025/5/11 18:44
2025/5/11 19:00,香港,長榮航空,已到Arrived,2025/5/11 18:50
2025/5/11 19:00,東京,星宇航空,已到Arrived,2025/5/11 19:22
2025/5/11 19:05,馬尼拉,中華航空,已到Arrived,2025/5/11 19:30
2025/5/11 19:10,小松,臺灣虎航,已到Arrived,2025/5/11 19:11
2025/5/11 19:15,札幌,長榮航空,已到Arrived,2025/5/11 20:04
2025/5/11 19:15,澳門,澳門航空,已到Arrived,2025/5/11 19:07
2025/5/11 19:15,香港,香港航空,已到Arrived,2025/5/11 19:01
2025/5/11 19:25,香港,中華航空,已到Arrived,2025/5/11 19:13
2025/5/11 19:35,吉隆坡,中華航空,已到Arrived,2025/5/11 20:33
2025/5/11 19:35,札幌,星宇航空,已到Arrived,2025/5/11 20:09
2025/5/11 19:40,東京,樂桃航空,已到Arrived,2025/5/11 23:40
2025/5/11 19:50,新加坡,長榮航空,已到Arrived,2025/5/11 20:27
2025/5/11 19:55,熊本,中華航空,已到Arrived,2025/5/11 19:56
2025/5/11 19:55,檳城,中華航空,已到Arrived,2025/5/11 21:22
2025/5/11 19:55,西雅圖,達美航空,已到Arrived,2025/5/11 20:29
2025/5/11 20:00,深圳,中華航空,已到Arrived,2025/5/11 20:01
2025/5/11 20:05,香港,國泰航空,已到Arrived,2025/5/11 19:39
2025/5/11 20:05,阿姆斯特丹(曼谷),長榮航空,已到Arrived,2025/5/11 20:41
2025/5/11 20:05,岡山,臺灣虎航,已到Arrived,2025/5/11 19:41
2025/5/11 20:10,胡志明市,長榮航空,已到Arrived,2025/5/11 19:48
2025/5/11 20:10,曼谷,泰越捷,已到Arrived,2025/5/11 20:38
2025/5/11 20:10,仙台,星宇航空,已到Arrived,2025/5/11 20:18
2025/5/11 20:20,東京,泰國獅子航空,已到Arrived,2025/5/11 20:43
2025/5/11 20:20,香港,大灣區航空,已到Arrived,2025/5/11 20:36
2025/5/11 20:30,大阪/關西,長榮航空,已到Arrived,2025/5/11 20:25
2025/5/11 20:30,琉球(沖繩),長榮航空,已到Arrived,2025/5/11 20:52
2025/5/11 20:30,香港,香港快運航空,已到Arrived,2025/5/11 20:32
2025/5/11 20:35,東京,中華航空,已到Arrived,2025/5/11 20:50
2025/5/11 20:35,福岡,中華航空,已到Arrived,2025/5/11 20:34
2025/5/11 20:45,福岡,長榮航空,已到Arrived,2025/5/11 20:45
2025/5/11 20:45,東京,日本航空,已到Arrived,2025/5/11 21:14
2025/5/11 20:45,香港,香港航空,已到Arrived,2025/5/11 20:21
2025/5/11 20:50,馬尼拉,菲律賓航空,已到Arrived,2025/5/11 20:15
2025/5/11 20:55,高松,中華航空,已到Arrived,2025/5/11 21:01
2025/5/11 20:55,雅加達,長榮航空,已到Arrived,2025/5/11 21:05
2025/5/11 21:00,大阪/關西,中華航空,已到Arrived,2025/5/11 21:26
2025/5/11 21:05,峇里島,中華航空,已到Arrived,2025/5/11 21:24
2025/5/11 21:05,胡志明市,越南航空,已到Arrived,2025/5/11 21:34
2025/5/11 21:10,雅加達,中華航空,已到Arrived,2025/5/11 20:57
2025/5/11 21:10,河內,越南航空,已到Arrived,2025/5/11 20:59
2025/5/11 21:20,香港,國泰航空,已到Arrived,2025/5/11 21:04
2025/5/11 21:25,釜山,中華航空,已到Arrived,2025/5/11 22:08
2025/5/11 21:25,峴港,中華航空,已到Arrived,2025/5/11 21:08
2025/5/11 21:25,仁川,長榮航空,已到Arrived,2025/5/11 22:07
2025/5/11 21:25,馬尼拉,長榮航空,已到Arrived,2025/5/11 21:20
2025/5/11 21:30,琉球(沖繩),中華航空,已到Arrived,2025/5/11 21:53
2025/5/11 21:30,倫敦(曼谷),長榮航空,已到Arrived,2025/5/11 21:15
2025/5/11 21:30,杭州,長榮航空,已到Arrived,2025/5/11 22:31
2025/5/11 21:30,香港,長榮航空,已到Arrived,2025/5/11 21:17
2025/5/11 21:35,深圳,立榮航空,已到Arrived,2025/5/11 21:37
2025/5/11 21:40,河內,中華航空,已到Arrived,2025/5/11 21:27
2025/5/11 21:45,大阪/關西,臺灣虎航,已到Arrived,2025/5/11 21:58
2025/5/11 21:45,克拉克,星宇航空,已到Arrived,2025/5/11 21:34
2025/5/11 21:50,上海/浦東,中華航空,已到Arrived,2025/5/11 22:23
2025/5/11 21:55,河內,長榮航空,已到Arrived,2025/5/11 21:48
2025/5/11 21:55,仙台,臺灣虎航,已到Arrived,2025/5/11 22:17
2025/5/11 21:55,名古屋,星宇航空,已到Arrived,2025/5/11 22:39
2025/5/11 22:00,峇里島,長榮航空,已到Arrived,2025/5/11 22:29
2025/5/11 22:00,上海/浦東,長榮航空,已到Arrived,2025/5/11 21:40
2025/5/11 22:05,香港,中華航空,已到Arrived,2025/5/11 21:50
2025/5/11 22:05,吉隆坡,星宇航空,已到Arrived,2025/5/11 23:01
2025/5/11 22:10,胡志明市,中華航空,已到Arrived,2025/5/11 21:32
2025/5/11 22:10,曼谷,泰國國際航空,已到Arrived,2025/5/11 21:51
2025/5/11 22:10,澳門,長榮航空,已到Arrived,2025/5/11 22:02
2025/5/11 22:10,琉球(沖繩),臺灣虎航,已到Arrived,2025/5/11 22:09
2025/5/11 22:10,釜山,臺灣虎航,已到Arrived,2025/5/11 23:03
2025/5/11 22:20,仁川,中華航空,已到Arrived,2025/5/11 22:57
2025/5/11 22:20,曼谷,中華航空,已到Arrived,2025/5/11 22:38
2025/5/11 22:20,香港,星宇航空,已到Arrived,2025/5/11 22:51
2025/5/11 22:25,福岡,中華航空,已到Arrived,2025/5/11 22:58
2025/5/11 22:30,馬尼拉,荷蘭皇家航空,已到Arrived,2025/5/11 22:41
2025/5/11 22:30,札幌,酷航,已到Arrived,2025/5/11 22:44
2025/5/11 22:35,峴港,星宇航空,已到Arrived,2025/5/11 22:06
2025/5/11 22:40,澳門,星宇航空,已到Arrived,2025/5/11 22:13
2025/5/11 22:40,曼谷,星宇航空,已到Arrived,2025/5/11 22:20
2025/5/11 22:45,東京,中華航空,已到Arrived,2025/5/11 23:26
2025/5/11 22:50,茨城,臺灣虎航,已到Arrived,2025/5/11 23:13
2025/5/11 22:55,香港,長榮航空,已到Arrived,2025/5/11 23:42
2025/5/11 22:55,胡志明市,星宇航空,已到Arrived,2025/5/11 22:36
2025/5/11 22:55,宿霧,星宇航空,已到Arrived,2025/5/11 22:50
2025/5/11 23:00,北京,長榮航空,已到Arrived,2025/5/11 23:06
2025/5/11 23:00,大阪/關西,全亞洲航空,已到Arrived,2025/5/11 23:17
2025/5/11 23:10,香港,中華航空,已到Arrived,2025/5/12 0:20
2025/5/11 23:20,東京,長榮航空,已到Arrived,2025/5/11 23:24
2025/5/11 23:20,東京,星宇航空,已到Arrived,2025/5/11 23:29
2025/5/11 23:25,東京,臺灣虎航,已到Arrived,2025/5/12 0:01
2025/5/11 23:30,釜山,濟州航空,已到Arrived,2025/5/11 23:26
2025/5/11 23:35,北京,中華航空,已到Arrived,2025/5/11 23:29
2025/5/11 23:50,濟州,易斯達航空,已到Arrived,2025/5/12 0:19
2025/5/12 0:05,仁川,酷航,已到Arrived,2025/5/12 0:29
2025/5/12 0:05,大邱,真航空,已到Arrived,2025/5/12 0:34
2025/5/12 0:10,釜山,真航空,已到Arrived,2025/5/12 0:10
2025/5/12 0:15,大邱,德威航空,已到Arrived,2025/5/12 0:13
2025/5/12 0:20,釜山,易斯達航空,已到Arrived,2025/5/11 23:53
2025/5/12 0:35,香港,國泰航空,已到Arrived,2025/5/12 0:16
2025/5/12 0:55,名古屋,樂桃航空,已到Arrived,2025/5/12 0:51
2025/5/12 1:00,馬尼拉,宿霧太平洋航空,已到Arrived,2025/5/12 0:43
2025/5/12 1:00,東京,樂桃航空,已到Arrived,2025/5/12 1:38
2025/5/12 1:30,馬尼拉,菲律賓亞洲航空,已到Arrived,2025/5/12 1:08
2025/5/12 1:30,大阪/關西,捷星日本航空,已到Arrived,2025/5/12 1:58
2025/5/12 1:40,東京,捷星日本航空,已到Arrived,2025/5/12 1:27
2025/5/12 2:15,仁川,臺灣虎航,已到Arrived,2025/5/12 2:00
2025/5/12 4:05,舊金山,聯合航空,已到Arrived,2025/5/12 3:54
2025/5/12 4:10,西雅圖,長榮航空,已到Arrived,2025/5/12 5:07
2025/5/12 4:55,西雅圖,中華航空,已到Arrived,2025/5/12 5:14
2025/5/12 4:55,西雅圖,星宇航空,已到Arrived,2025/5/12 5:28
2025/5/12 5:00,洛杉磯,中華航空,已到Arrived,2025/5/12 5:24
2025/5/12 5:00,芝加哥,長榮航空,已到Arrived,2025/5/12 5:45
2025/5/12 5:05,布拉格,中華航空,已到Arrived,2025/5/12 6:23
2025/5/12 5:10,洛杉磯,長榮航空,已到Arrived,2025/5/12 5:42
2025/5/12 5:10,西雅圖,長榮航空,已到Arrived,2025/5/12 5:47
2025/5/12 5:15,安大略,中華航空,已到Arrived,2025/5/12 5:25
2025/5/12 5:15,舊金山,長榮航空,已到Arrived,2025/5/12 6:05
2025/5/12 5:15,紐約,長榮航空,已到Arrived,2025/5/12 6:39
2025/5/12 5:20,墨爾本,中華航空,已到Arrived,2025/5/12 4:53
